nodes_active,nodes_removed,nodes_merged,nodes_w_parents,nodes_w_children,edges
17,80,0,17,0,0
16,81,0,16,0,0
16,81,0,16,0,0
16,81,0,16,0,0
16,81,0,16,0,0
17,81,0,17,0,0
18,82,0,18,0,0
18,83,0,18,0,0
18,84,0,18,0,0
18,84,0,18,0,0
18,85,0,18,0,0
18,85,0,18,0,0
18,85,0,18,0,0
18,85,0,18,0,0
18,85,0,18,0,0
18,85,0,18,0,0
18,85,0,18,0,0
18,85,0,18,0,0
18,85,0,18,0,0
18,85,0,18,0,0
19,85,0,19,0,0
19,86,0,19,0,0
19,87,0,19,0,0
19,87,0,19,0,0
19,88,0,19,0,0
20,89,0,20,0,0
20,91,0,20,0,0
20,92,0,20,0,0
20,92,0,20,0,0
20,92,0,20,0,0
20,92,0,20,0,0
20,92,0,20,0,0
20,93,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
20,94,0,20,0,0
21,94,0,21,0,0
21,94,0,21,0,0
21,94,0,21,0,0
21,94,0,21,0,0
21,94,0,21,0,0
21,94,0,21,0,0
21,94,0,21,0,0
21,94,0,21,0,0
21,94,0,21,0,0
21,94,0,21,0,0
21,94,0,21,0,0
22,94,0,22,0,0
22,95,0,22,0,0
22,96,0,22,0,0
22,97,0,22,0,0
22,98,0,22,0,0
23,99,0,23,0,0
23,100,0,23,0,0
22,102,0,22,0,0
22,103,0,22,0,0
22,104,0,22,0,0
22,104,0,22,0,0
23,104,0,23,0,0
23,105,0,23,0,0
23,106,0,23,0,0
23,107,0,23,0,0
24,108,0,24,0,0
24,110,0,24,0,0
23,112,0,23,0,0
23,113,0,23,0,0
24,114,0,24,0,0
23,116,0,23,0,0
24,117,0,24,0,0
25,119,0,25,0,0
25,121,0,25,0,0
25,122,0,25,0,0
25,123,0,25,0,0
25,124,0,25,0,0
25,125,0,25,0,0
25,126,0,25,0,0
25,127,0,25,0,0
25,127,0,25,0,0
25,127,0,25,0,0
25,128,0,25,0,0
26,128,0,26,0,0
26,129,0,26,0,0
26,130,0,26,0,0
26,131,0,26,0,0
26,132,0,26,0,0
26,133,0,26,0,0
26,134,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
26,135,0,26,0,0
27,135,0,27,0,0
29,136,0,29,0,0
29,139,0,29,0,0
29,142,0,29,0,0
29,145,0,29,0,0
29,147,0,29,0,0
29,149,0,29,0,0
29,152,0,29,0,0
29,154,0,29,0,0
30,155,0,30,0,0
29,157,0,29,0,0
29,157,0,29,0,0
30,157,0,30,0,0
30,158,0,30,0,0
30,159,0,30,0,0
30,160,0,30,0,0
30,161,0,30,0,0
30,161,0,30,0,0
30,161,0,30,0,0
30,161,0,30,0,0
30,162,0,30,0,0
30,162,0,30,0,0
30,162,0,30,0,0
30,162,0,30,0,0
30,162,0,30,0,0
